SK_ID_BUREAU,MONTHS_BALANCE,STATUS
6086831,-11,C
5143559,-6,C
6215367,-12,C
6390584,-3,C
6052575,0,1
6631252,-46,C
6617697,-3,C
6248891,-25,C
6117452,-74,X
5938910,-5,C
6766397,-6,C
6077400,-23,C
5517653,-22,X
5939465,-51,0
6613622,-81,0
5228946,-65,C
5021228,-36,0
5563107,-9,C
6140955,-95,0
6615056,-44,X
5477785,-16,X
5845175,-25,C
5160389,-42,C
5967992,-62,C
5951281,-38,C
6442249,-39,C
6212953,-17,C
5939278,-21,C
6565823,-18,0
6692318,-29,0
5562530,-26,X
6034981,-1,C
6530881,-68,X
6124440,-45,X
6478875,-78,C
5121906,-24,X
5892736,-24,C
5417299,-22,C
5270344,-24,C
6567353,-24,0
6807355,-11,X
6529405,-3,C
5945583,-55,0
5925216,-59,X
6735324,-17,C
6375377,-15,X
6302033,-36,X
5727802,-48,C
6154998,-8,C
6209935,-2,C
5823652,-18,X
6404237,-56,0
5878172,-18,X
5905422,-15,C
6105565,-21,0
5344723,-3,X
5559117,-14,1
6121578,-61,C
6601575,-4,C
6052166,-81,C
6450887,-33,0
6007469,-31,X
6073610,-12,0
6530996,-52,0
6559543,-44,C
6064798,-17,C
5401069,-11,0
5971452,-20,C
6249457,-27,C
5765251,-17,C
6796240,-19,C
5053356,-40,C
5933377,-3,C
6356377,-10,C
6098427,-56,0
5541834,-76,X
6111179,-74,0
6443262,-62,C
5816219,-14,C
5938596,-14,C
6280318,-38,C
5796405,-52,C
6469045,-58,X
6831055,-9,X
6407681,-73,C
6837490,-38,C
6817470,-3,C
5752308,-63,0
6098597,-45,X
5189911,-15,C
6182989,-17,C
6507884,-2,0
6424462,-48,0
5120873,-32,C
6452336,-52,X
5970424,-55,C
6342978,-5,C
6108609,-13,0
6077090,-36,C
5906879,-39,0
5290480,-9,0
5876938,-85,C
5029144,-20,0
6215774,-68,X
6698262,-19,C
5769140,-63,X
6759561,-45,C
5707277,-27,X
6481761,-10,X
6193508,-23,0
5223763,-64,X
5518387,-43,0
6155256,-15,C
6570496,-29,C
5105807,-37,C
6735504,-63,0
5095397,-59,C
6055733,-81,C
5022320,-8,X
5562733,-39,C
6624819,-58,X
5011542,-4,C
6577372,-26,C
5938811,-47,C
6014445,-18,C
6052940,-77,C
5789643,-5,C
6021977,-31,C
5914321,-20,C
5066385,-3,X
6009794,-8,C
5875418,-5,C
6099786,-65,C
5365538,-23,C
6837692,-4,0
6191294,-9,C
5679669,-6,0
5720344,-8,X
6601344,-16,X
5029472,-30,C
5980258,-8,X
5405005,-37,C
5384591,-55,X
5011188,-61,X
6530416,-19,X
6438861,-40,0
6658850,-39,C
6251655,-69,X
5828859,-4,0
5709545,-5,X
6396773,-27,X
5012115,-36,X
5659617,-25,C
6727696,-37,5
5825440,-48,X
6765073,-67,C
6387639,-50,X
6051231,-30,0
5818895,-41,X
5258778,-39,X
5416339,-13,0
6096287,-54,X
6284238,-47,C
5058450,-21,C
6810931,-29,0
5028532,-34,X
5713165,-15,0
5819638,-48,0
6076644,-75,0
5541829,-21,C
6688415,-71,C
5541190,-4,X
6247440,-32,X
5818207,-73,0
5735892,-18,X
6406000,-35,C
5761333,-16,C
5701977,-87,0
6276459,-6,0
5956544,-12,X
6154721,-4,X
6086462,-45,C
5918155,-16,C
5732440,-15,0
6210954,-30,0
6216977,-6,C
5143572,-17,X
5859051,-52,X
5424348,-22,0
5038752,-64,0
6370304,-83,0
6234979,-17,C
5843247,-26,0
6735313,0,X
6241715,-34,X
6015514,-48,C
5898299,-38,0
5169037,-9,C
6386882,-3,C
5901742,-66,X
5764015,-23,0
6293540,-21,0
6734355,-11,C
5641714,-51,C
5833772,-49,C
5883867,-22,0
6308616,-79,0
6325965,-51,0
6483689,-26,C
6096808,-3,C
6292197,-16,C
6339352,-33,0
5814623,-5,X
6095452,-47,C
6623101,-8,C
5727576,-39,C
5791234,-1,X
5644995,-22,C
6299896,-35,C
5061969,-21,C
6368446,-59,C
5898671,-4,C
6527512,0,C
5993407,-21,0
5789784,-2,C
6424885,-62,0
5719984,-17,0
5097182,-87,C
5968408,-21,0
6583461,-73,0
6038343,-10,C
5212360,-42,C
6272290,-65,C
6363488,-7,C
5096189,-19,X
5415835,-14,C
6563415,-31,0
6031153,-55,C
6540516,-16,C
5854470,-34,X
6643895,-12,X
6249952,-13,X
6547129,-19,0
6090061,-22,0
6429297,-5,X
6106763,-13,C
6356886,-1,C
5854120,-18,C
6776761,-9,X
6647313,-17,C
5405285,-1,C
5089883,-11,C
5067260,-21,0
6437255,-41,0
6828531,-70,X
6028075,-65,C
5336784,-40,C
6682224,-38,C
6253801,-12,0
6218246,-2,C
6548768,-39,C
6235231,-1,0
5960096,-30,0
6387060,-18,0
6790032,-87,C
6298409,-71,C
6359249,-83,X
6691032,-33,X
6150311,-49,C
6270328,-17,X
6298561,-27,0
5352766,-29,C
5971169,0,0
5679870,-31,C
6786068,-32,0
6312065,-21,C
6035920,-18,X
6325463,-13,X
6478861,-54,C
5808499,-41,X
5988024,-24,X
6669717,-45,C
5925148,-8,C
5053943,-74,0
5815526,-25,C
6651334,-42,0
6235031,-45,0
5682258,-50,C
5012188,-28,X
6782879,-10,0
5253049,-22,0
5816787,-28,0
5060731,-87,0
6519380,-10,C
5409496,-4,C
5400656,-51,C
5125801,-60,C
6691833,-20,X
6726927,-12,X
5046347,-26,1
6061601,-39,C
5429356,-11,X
5844317,-18,0
6730875,-4,X
5025211,-72,C
5197362,-45,0
5947143,-10,0
6604782,-9,0
5883272,-36,C
5906643,-24,X
5297447,-8,X
5933965,-12,C
6468884,-21,C
6830554,-72,0
6163557,-16,C
5807975,-75,0
6186907,-28,0
5041075,-59,X
6098346,-71,1
6025493,-21,C
6617588,-27,C
6078936,-10,X
6176701,-17,C
6048119,-4,C
5467932,-9,C
6625233,-1,0
6793796,-29,C
5659257,-9,C
6804134,-21,X
5899030,-92,0
6837580,-28,0
6573831,0,C
6753565,-48,C
6129946,-33,0
5950054,-81,C
5046151,-26,C
6099969,-4,0
5934392,-24,X
6580295,-43,C
6690156,-23,X
6565908,-8,X
5914587,-11,0
6035169,-19,0
5514807,-20,C
6689967,0,C
5959442,-30,C
6735110,-11,C
6214868,-16,0
6715601,-13,0
6786428,-75,2
6591728,-4,C
6241500,-43,C
6685165,-67,0
5819035,-23,0
6216105,-5,0
6050069,-2,0
6304581,-24,C
6169887,-6,C
6208990,-32,C
6022330,-1,0
6367874,-56,C
6184450,-24,X
5149098,-31,C
5985323,-48,C
6277051,-44,0
6251359,-39,X
6091348,-34,0
5021596,-3,C
6211401,-1,0
6743523,-20,C
5840928,-47,X
5159287,-37,C
5903296,-31,C
5492468,-55,X
6653955,-21,C
6096763,-29,0
5563436,-2,C
5197956,-20,C
5314698,0,0
6602076,-11,C
6685646,-16,X
6098860,-6,0
6737332,-9,X
6064052,-45,C
5462989,-60,C
6325790,-39,C
6451167,-55,0
5003285,-55,X
5548915,-39,C
6428894,-20,C
5492639,-20,C
6230697,-32,0
6793365,-37,X
6725249,-14,C
5811570,-32,0
6119440,-83,C
6346477,-69,X
5936208,-3,X
5112804,-49,C
6140434,-1,C
6287273,-12,0
5354155,-14,0
6304624,0,C
6013233,-5,C
6298737,-28,X
6748072,-23,C
5963576,-81,X
5742882,-18,C
6772355,-75,C
6028889,-35,C
6190195,-28,C
6086547,-1,C
6363431,-47,0
6478693,-36,0
5092339,-10,C
6601630,-48,C
5004714,-28,C
6133505,-59,X
6139765,-43,0
5916200,-22,C
6460592,-49,C
6030430,-6,0
6061384,-29,C
6726031,-15,X
5628586,-77,C
6429404,-6,C
5552668,-31,X
6477165,-6,X
5839163,-74,0
5367722,-43,0
5001868,-34,X
5090761,-4,X
6577050,-8,C
6684811,-45,0
5212366,-94,C
6612324,-4,0
6548715,-17,C
6191531,-14,X
6032888,-38,0
6755077,-74,0
5944624,-31,0
6085425,-13,0
6613802,-25,X
5546643,-5,0
5491603,-83,X
6829555,-9,C
6642848,-4,0
5279312,-4,C
6587218,-13,C
6015729,-72,X
6631976,-9,C
6691380,-8,C
5424586,-18,C
5776174,-21,C
5832508,-30,C
6635317,-22,0
5819791,-28,C
6485311,-14,X
5016741,-39,0
6095591,-18,C
5989187,-36,C
6430824,-31,0
6243649,0,X
5208044,-30,0
5343943,-19,C
6333283,-49,C
6263649,-14,C
6259134,-62,X
5180908,-33,C
6015136,-1,C
5796840,-52,0
5797015,-54,C
5029727,-41,X
5466395,-70,X
6076428,-71,C
5465085,-21,C
5424991,-8,C
6048259,-38,C
6205442,-54,0
6602894,-5,C
6287625,-35,C
5796969,-85,C
5811346,-35,X
5738281,-1,C
6359309,-51,C
5444125,-5,0
6480751,-12,1
6817646,-15,0
5313926,-4,C
6472918,-9,C
5474794,-10,C
6016526,-12,C
6707715,-3,0
5901627,-13,C
6702476,-26,C
5135823,-2,C
5566835,-27,0
5832152,-51,C
5243873,-49,C
6614406,-5,C
6013015,-6,C
6839907,-24,C
6372013,-9,0
6759589,-75,C
6536419,-20,0
5953951,-12,C
6026239,-54,C
6742077,-21,0
6022533,-16,C
5181123,-76,0
5944448,-25,0
6108268,-64,X
6014337,-44,C
6288305,-6,C
6640082,-47,C
5742803,-25,X
5928723,-14,C
6535596,-27,C
6530880,-3,X
5478790,-64,C
6134783,-14,X
6559575,-13,0
5149270,-10,C
5259731,-9,C
5044909,-60,C
5788820,-15,C
5197485,-11,X
6498004,-12,0
5787655,-60,C
6594268,-53,0
5903160,-14,0
6268861,-34,X
6566757,-45,0
5964330,-19,C
5262781,-7,0
6283446,-25,X
6292173,-12,X
5060454,-37,5
5975637,-18,C
6097887,-88,0
5515018,-34,0
5671508,-33,C
6416399,-27,0
6331783,-14,0
5994325,-9,C
5114104,-41,X
5441172,-65,C
5335994,-33,X
6577898,-46,C
6324464,-25,0
6363642,-30,X
6772936,-39,C
6342679,0,C
5529257,-43,C
6395675,-62,0
5969336,-32,C
5867420,-6,0
6588115,-6,C
5976985,-40,C
6206089,-16,C
6010014,-8,C
6273078,-3,C
6248383,0,C
5709385,-30,0
5759988,-84,0
6684631,-73,0
6372429,-28,X
5993476,-49,C
6234586,-80,C
6842659,-5,0
6435153,-4,0
6767357,-2,X
6244228,-36,C
6073978,-32,C
6234569,-55,C
6335761,-62,C
6366289,-41,C
5054039,-71,0
6163055,-77,0
5873395,-15,0
6659003,-4,0
5474184,-40,X
5444306,0,C
6153925,-36,C
5815783,-28,0
5760363,-7,C
6654171,-28,X
6215320,-69,C
5841466,-53,0
6143922,-6,C
6550899,-4,X
6523564,-43,1
6254246,-27,C
5907375,-3,C
5946737,-14,0
6543633,-21,0
6013444,-1,0
6484154,-7,0
5770976,-68,C
5988268,-25,C
6009460,-5,C
6374540,-37,C
6508993,-15,0
5100147,-9,0
6279883,-24,X
5492212,-10,X
5464958,-6,X
6137190,-42,0
6420261,-62,0
6527218,-37,C
6302063,-2,X
6755748,-48,0
6160007,-5,X
6076646,-41,C
5987946,-9,X
6668751,-13,C
5853593,-8,X
6298182,-16,C
5866228,-6,C
6608254,-35,C
5054488,-1,0
6270239,-11,X
6296724,-25,0
5871886,-6,C
5117287,-5,C
5036620,-15,C
5709659,-16,0
6448915,-19,C
6634963,-8,C
5763563,-15,X
5807540,-1,X
6035164,-48,X
6410761,-22,C
6416114,-22,C
6780687,-29,0
6363475,-17,0
6038438,-16,X
6176135,-54,X
6014203,0,C
5759701,-24,0
6195688,-11,X
5815438,-42,X
5268708,-9,0
6836731,-26,C
5642119,-8,C
6209808,-72,X
5709214,-19,X
5992784,-59,0
6264750,-88,0
5384885,-9,C
6068628,-58,0
5981686,-6,C
5884154,-38,0
6724160,-69,X
6466742,-66,X
6810777,-35,0
6689051,-25,C
6753757,-68,X
6068969,-10,C
5429134,-17,C
5943055,-38,C
6525609,-44,0
5509394,0,X
6613739,-21,C
6530085,-30,C
6517736,-27,C
5791985,-13,C
5157029,-71,X
6594593,-91,1
6009663,-22,C
6834266,-18,C
6576864,-3,C
6771854,-18,C
5944892,-26,C
6624968,-11,0
6594284,-24,C
5939476,-5,C
6270154,-40,0
6019158,0,0
6132587,-27,0
5929053,-10,C
5762250,-44,0
6206036,-73,X
6064050,-27,X
5148484,-40,C
5125963,-80,0
6085660,-39,C
6183234,-7,C
6789146,-57,C
5509112,-22,C
6448241,-25,C
6737764,-51,0
6058493,-41,C
6776423,-9,X
6096425,-31,C
6647590,-28,C
6239391,-4,0
6492166,-22,0
6106639,-31,C
5929503,-7,X
6247460,-9,X
6109274,-19,0
6499500,-11,0
5041966,-37,C
5941157,-37,C
6464228,-27,0
5945451,-20,0
6024130,-31,X
6241778,-10,C
6658248,-50,C
6336242,-11,C
5059994,-38,C
5807173,-27,C
6374738,-3,X
6690229,-15,X
5789992,-37,X
5170669,-24,C
5237402,-32,X
5385235,-59,X
5552139,-30,0
5089212,-25,0
5770822,0,C
6009296,-4,C
6120938,-27,C
6026404,-3,X
5720479,-27,C
6140203,-57,C
6312540,-17,X
5984377,-13,0
6057089,-88,C
5902907,-50,0
6258554,-23,X
6001092,-31,X
5896914,-14,C
6370119,-27,C
6085371,-15,C
6484575,-65,0
6096682,-8,C
5954382,-90,0
6765802,-58,0
5264886,-9,X
5061295,-86,X
5116868,-11,C
6263746,-42,X
5949624,-78,X
6036961,-73,0
6574196,-13,C
6150984,-48,X
6558923,-5,C
5117735,-40,C
6217193,-15,X
5811093,-22,C
6243227,-8,C
6610706,-43,C
5355551,-32,0
5562680,-13,C
6558850,-51,0
6779922,-27,0
6443154,-17,0
5155132,-17,C
5035449,-16,0
5924900,-20,X
6840015,-83,C
5111186,-4,C
6451523,-19,X
6610390,-8,C
6639246,-6,C
6725057,-4,0
5794722,-16,C
6242007,-9,C
5154620,-81,0
6190736,-27,C
5212923,-59,X
5915621,-11,C
5832427,-28,C
5735207,-15,C
6522952,-20,X
6363962,-6,C
5947409,-40,C
5033997,-11,C
5536906,-10,C
6549908,-24,C
6810385,-59,1
5066631,-26,C
6801233,-37,C
6370167,-92,X
5228738,-22,C
6091120,-29,C
5400870,-16,0
6150366,-39,X
6176332,-35,0
6507624,-4,X
5282734,-2,C
5213520,-28,C
6610448,-49,C
5576157,-32,C
5645103,-88,C
6399783,-80,0
5009902,-76,0
5061237,-22,C
6536144,-9,0
6302983,-38,C
6763583,-26,C
5230493,-19,X
6594231,-9,C
6539924,-37,0
5875174,-7,C
6234394,-38,C
5922382,-14,X
6786505,-79,2
5961284,-60,X
6217558,-68,X
5212426,-73,0
6611694,-20,X
6563729,-85,0
6116616,-15,C
6264527,-10,C
6396830,-62,1
5336653,-22,0
6046481,-2,C
5010817,-32,0
5943915,-61,C
5724715,-11,0
6010191,-43,C
6047284,-12,C
5824239,-15,C
5843947,-4,C
6217909,-14,C
5048004,-42,X
5858296,-20,C
6249188,-3,1
6796161,-57,X
6318403,-42,X
5889272,-32,X
5868492,-8,C
6827768,-50,0
6250297,-46,C
5104854,-48,0
5915678,-72,0
5561875,-11,0
6273478,-16,C
6205544,-37,C
6064745,-18,0
6416329,-7,C
5875435,-31,C
6186110,-59,0
6277347,-10,X
5903383,-28,C
6213332,-38,C
5960012,-11,0
6575322,-19,C
6269490,-9,C
6466791,-18,C
6170093,-48,C
5852213,-22,C
6219390,-7,C
6356146,-58,C
5933499,0,X
6595474,-43,C
5946300,-11,X
6310292,-75,X
5823486,-10,X
6685995,-16,C
5706865,-93,X
6520736,-26,X
6223540,-13,0
6587704,-67,0
6614373,-52,C
6466822,-13,C
5884928,-86,0
6063263,-14,X
5145859,-15,C
5818725,-9,X
6269574,-46,C
6362583,-2,0
6374059,-21,C
6089214,-37,C
6790419,-92,C
6526480,-14,C
6591315,-72,C
5028881,-16,0
6020218,-15,C
6258701,-21,X
5819046,-7,X
6286125,-72,C
6536467,-42,0
6210917,-22,0
6202562,-39,X
5668695,-4,C
5091852,-27,0
6249639,-32,C
6032466,-36,C
6000109,-32,X
6012376,-32,X
6374722,-61,X
5243348,-25,0
5236742,-3,X
5343533,-44,C
5818761,-32,5
6365264,-24,0
6736506,-40,C
6009756,-14,X
6089043,-69,0
6573335,-5,C
6357467,-46,C
6793086,-17,C
6131178,-63,C
6242908,-14,0
6000639,-32,C
5971351,0,C
5921859,-3,0
6276645,-79,0
6038417,-2,C
6736016,-8,0
6510326,-57,C
6134766,-31,0
6742864,-20,C
5162562,-5,C
6697488,-14,0
5053082,-1,C
6573681,-55,0
5198575,-14,X
5817632,-37,X
6481383,-85,C
5474487,-74,C
6318004,-42,0
6242465,-83,X
6460123,-22,C
6468578,-19,C
6278673,-4,C
5625616,-91,X
5078368,-31,X
6636327,-66,C
6082102,-41,C
6279246,-7,X
5078506,-49,C
5465019,-22,C
6651724,-27,C
5567846,-25,X
6153962,-81,C
6206525,-15,X
6134164,-55,C
5875777,-20,X
6559084,-12,C
6653122,-23,0
6704749,-45,C
5726957,-1,C
6581946,-15,C
5798447,-33,C
5987644,-47,0
5771153,-51,0
5760447,-29,X
5949739,-32,C
6840188,-59,0
5708785,-11,0
5994835,-57,C
6779166,-43,0
5914989,-15,C
6736468,-66,C
6576650,-39,C
5996201,-28,C
5580904,-84,0
6794160,-27,0
5465197,-71,X
5499358,-50,X
6806797,0,C
6639501,-2,0
5609539,-12,C
6210774,0,C
5795831,-49,0
5710307,-49,1
6368704,-89,0
5916645,-16,X
5169508,-18,C
6285155,-27,C
5901447,-17,0
5092002,-7,C
5538987,-16,C
6089728,-3,C
6724081,-40,C
5922052,-23,0
5726341,-90,0
5815168,-9,X
5491613,-9,C
5964693,-26,X
6387289,-66,C
6583598,-46,C
6631787,-10,X
5824457,-19,0
6061878,-72,X
5874937,-6,C
6424676,-7,C
5668366,-6,C
5819854,-10,C
5169626,-41,0
6026660,-30,C
5166685,-66,C
6707851,-32,C
6548919,-54,C
6395454,-37,X
6160618,-24,C
6097590,0,C
6420313,-46,0
6727809,-84,X
6707325,-42,0
6070528,-43,X
6743769,-48,0
6483493,-63,C
6699347,-9,C
5633536,-6,C
5789820,-12,C
6203067,-2,0
5816497,-6,C
5875066,-54,0
6241908,-8,X
5845327,-17,C
6603647,-28,X
6308850,-22,0
5154575,-42,C
5046112,-29,0
5852936,-1,0
5542238,-32,C
6297266,-35,0
5090858,-44,C
5807965,-56,X
6190101,-11,C
6615005,-43,C
6254408,-7,0
6428647,-14,C
6781638,-9,C
5054599,-86,C
5731907,-34,0
5907898,-19,X
5268627,-54,0
6432692,-36,0
6806030,0,0
6669523,-18,C
6124484,-41,0
5205192,-38,C
5883312,-53,C
6564921,-62,C
5875177,-7,C
5995641,-40,C
6560428,0,C
5842607,-8,0
5832480,-52,X
6282933,-17,X
6086734,-47,C
5427876,-31,0
6253984,-25,C
5003970,-1,C
5492513,-4,X
6040112,-31,X
5162565,-8,X
6575807,-36,X
5066419,-25,0
6317233,0,0
5996567,-53,C
5918090,-11,0
6796492,-42,0
5427478,0,C
6651464,-14,C
5536559,-81,X
6085723,-23,X
6107108,-24,0
6709132,0,C
6432501,-3,C
6222945,-3,0
5873313,-12,0
5797095,-20,C
5736857,-32,C
5016304,-37,0
5959778,-4,C
5857420,-11,0
6280877,-3,C
6684552,-54,C
5562564,-25,0
5954224,-14,X
5502197,-75,C
5680170,-14,C
6690417,-33,C
6138726,-48,X
5797411,-3,C
6025790,-5,C
5137045,-43,C
6162044,-53,0
5790794,-26,C
5890076,-18,C
6801743,-16,C
5946466,-51,C
6697929,-58,C
5933468,-36,X
6033213,-38,C
5567269,-32,0
5992100,-69,C
6658019,-9,C
5946468,-42,C
6047424,-9,C
5708808,-24,C
6630142,-12,C
6079210,-53,X
5731218,-14,C
5896779,-2,C
6046101,-26,C
6151302,-7,C
6559079,-15,X
5877653,-35,0
5115792,-10,C
6317630,-53,0
5958199,-93,C
6641254,-39,0
6117713,-10,C
6086311,-35,C
5901410,-19,C
6106795,-6,0
6429452,-77,X
5898262,-61,X
6356326,-20,C
6396558,-19,X
6036860,-47,0
6685341,-53,C
5576007,-12,X
6133356,-39,0
6089354,-33,0
6400239,-50,0
6608642,-17,X
6484177,-16,0
5471366,-4,X
5479025,-72,X
5954323,-76,X
6472465,-69,C
5958342,-61,0
6046092,-3,C
6524263,-14,0
6335748,-4,X
6785911,-77,0
6195824,-30,X
6395910,-18,C
5762135,-26,C
6169142,-12,0
5170660,-40,X
5708996,-30,0
6087462,-37,C
6431599,-57,0
5066460,-35,C
6159717,-14,C
5463171,-31,0
6479582,-71,X
5967992,-37,C
6610119,-23,C
6586720,-22,C
6187135,-2,C
6071369,-18,C
6527649,-33,C
6836505,-13,C
5566956,-24,C
6569852,-80,0
5491733,-43,C
6138348,-1,X
5816033,-34,C
6096160,-13,C
6309203,-72,0
5003585,-46,X
5718767,-70,X
6130405,-46,0
5224298,-24,C
5933168,-32,C
5385028,-47,0
5943414,-50,0
5708558,-17,C
6830455,-10,C
6241895,-17,0
6104866,-9,X
5934510,-53,C
5178475,-45,X
6309268,-26,C
5115925,-14,C
5453455,-23,C
5028870,-35,C
6298304,-53,X
6263946,-41,0
5929958,-54,0
5837983,-38,0
6782480,-1,C
5522176,-22,X
5876635,-88,X
5739548,-55,X
5795776,-2,C
6242193,-12,C
5896954,-26,X
5092166,-26,C
6011811,-32,0
6645504,-2,C
6031297,-15,X
6216264,-69,C
5833563,-40,0
6478784,0,X
6605400,-17,C
5004884,-76,C
5795195,-66,C
6765002,-8,0
5933453,-20,C
6064655,-59,C
5541931,-34,C
6219292,-8,C
5727242,-19,0
5258145,-5,C
6574977,-64,C
6111545,-35,C
5100372,-30,C
5563195,-19,0
6212986,-4,C
5878993,-44,0
5568105,-9,X
5924945,-44,0
5453882,-38,X
6021880,-16,C
5854063,-68,C
5542285,-17,C
6264378,-52,C
6144499,-53,X
6133391,-78,0
5844092,-40,C
6543791,-36,0
6732694,-76,C
5915896,-7,X
6406173,-22,C
6524565,-46,0
6424458,-15,X
6691842,-14,C
6837696,-13,C
6431155,-45,C
5512862,-54,X
6543972,-26,0
6205335,-11,0
6692323,-7,C
6326150,-83,C
5679963,-35,C
6184365,-41,C
6012117,-3,0
6530257,-52,C
6051908,-1,X
6737049,-1,C
5933517,-40,C
5568059,-29,C
6387581,-60,C
5929143,-29,C
6302100,-49,X
6558538,-7,C
6527110,-61,C
6560592,-38,X
5824827,-17,X
5511757,-14,X
6567691,-20,X
5578322,-7,X
5795462,-9,0
5739116,-30,X
5959451,-7,2
6233424,-8,C
6247727,-29,C
5971763,-13,C
5618425,-12,X
6709802,-46,C
5355190,-34,C
6730431,-22,0
5692201,-26,0
6270795,-39,C
6242232,-18,X
6132789,-20,C
5764681,-64,C
6154358,-31,C
5046421,-10,C
6097205,-33,C
6343399,-28,C
6296808,-3,C
5796135,-80,C
5562445,-82,X
6540035,-5,X
6523586,-68,C
6647920,-43,X
6743584,-9,X
5924552,-15,C
6736790,-5,C
5438347,-60,0
5149043,-32,C
6073998,-26,C
6054272,-16,C
5701778,-49,C
5344984,-29,0
5938935,-62,X
6356428,-60,C
5174919,-13,0
5702368,-4,C
5925616,-3,0
6428550,-55,C
6415072,-10,X
5552485,-1,C
6735658,-10,C
5743211,-38,X
5574438,-36,C
5903884,-27,C
5899115,-69,C
5992246,-9,C
6241766,-1,C
5703055,-33,0
5832073,-6,C
5045908,-55,0
6312365,-61,0
5060522,-62,C
5243135,-43,C
6461006,-36,0
6730650,-1,X
6013384,-63,0
6247276,-38,0
6078071,-34,C
6284897,-49,X
6009121,-30,C
6013098,-28,C
6435649,-14,0
6046887,-69,C
6308365,-24,X
6574041,-8,0
5930002,-57,C
5730846,-66,0
6566149,-8,C
6587428,-38,C
6029908,-74,0
5095980,-1,X
6595298,-40,C
6160188,-19,C
5088831,-6,X
6059549,-22,C
6359989,-73,X
6012899,-10,C
6661403,-21,C
6545004,-27,0
5492137,-7,X
5100386,-63,0
6368024,-15,X
6302095,-6,0
6839926,-67,C
5005850,-23,X
6121922,-13,X
6471937,0,0
5795340,-19,C
5861328,-31,X
5933501,-62,C
6786299,-8,C
6028487,-38,X
6630341,-18,X
6205476,-27,0
6610735,-30,0
5242857,-61,C
6059701,-35,C
5359755,-46,C
6567730,-2,0
5812043,-14,C
5205718,-41,C
5878598,-20,C
5690502,-24,C
5736404,-35,X
5816360,-16,C
5626565,-17,C
5315092,-17,0
6793546,-12,C
5297083,-6,C
6047557,-66,C
5857508,-25,C
5408840,-5,0
6013089,-56,X
5760377,0,C
6217503,-8,C
6134549,-47,X
5876752,-33,C
6037227,-27,X
5982173,-20,X
6621197,0,C
5335901,-51,X
6810480,-36,X
6131012,-43,X
5085870,-10,0
5166863,-90,0
5645712,-43,C
6654019,-11,X
6527876,-36,C
6243388,-19,C
5360803,-21,X
5965007,-73,X
5224323,-3,0
6581963,-24,X
6118006,-3,C
6610208,-8,C
5960557,-13,C
6763972,-5,0
5062376,-42,X
6205171,-15,X
6056149,-30,0
6400314,-6,X
5885017,-67,C
6312409,-4,0
6733060,-47,0
5097021,-26,X
5002290,-64,X
6525834,-52,C
6404126,-28,C
5539193,-27,0
6056716,-6,0
5774608,-27,0
6550012,-26,0
5149789,-60,C
5125670,-5,C
6431115,-10,C
5890847,-3,C
6536547,-23,C
5918788,-25,C
6692641,-45,X
5702196,-4,C
6520785,-13,C
6587627,-56,X
5279752,-20,X
6590479,-25,0
6158928,-28,X
6840081,-4,C
5099779,-6,C
6404344,-76,X
5636170,-43,X
6327289,-20,0
6029940,-36,X
5984483,-42,C
5377431,-13,C
6452698,-6,0
5626033,-16,0
5053226,-18,C
6560080,-42,C
6817848,-16,C
5518246,-29,0
5897079,-23,X
6130449,-9,X
5307419,-34,C
6492226,-3,C
5360647,-65,X
5042185,-18,X
5454507,-11,C
6805000,-17,C
5845355,-10,0
5567756,-30,0
6817022,-3,C
6128181,-25,C
5844171,-20,X
5707078,-3,0
6611654,-30,X
6575888,-7,X
6153970,-72,C
6253372,0,X
6653711,-12,0
6630838,-75,1
6576034,-31,C
6397962,-20,X
6731781,-12,C
6358397,-56,0
5038622,-52,0
5416410,-27,C
5776088,-6,0
5501342,-29,X
5960282,-26,0
6428588,-82,0
6434509,-11,C
6026483,-61,0
6545000,-20,C
6707479,-23,C
6359536,-13,C
5789825,-73,C
5763887,-21,C
6776879,-1,C
5041878,-50,0
6085601,-8,C
5561793,-80,X
6100571,-6,C
5113626,-40,C
6421063,-31,X
6517739,-20,0
6100558,-8,0
5744188,-31,X
6133651,-44,0
6668681,-14,0
6558932,-28,X
6806877,-38,C
5789848,-4,X
5120123,-21,C
6577671,-12,C
6212442,-51,C
6217572,-40,C
5922690,-56,X
6056808,-44,C
