SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
1485187,414485,-21,9.0,0.0,Active,0,0
2512158,288891,-88,24.0,19.0,Active,0,0
2536885,389120,-3,10.0,3.0,Active,0,0
1964414,327529,-22,10.0,8.0,Active,0,0
2181822,359385,-28,48.0,48.0,Active,0,0
1985425,411021,-18,24.0,10.0,Active,0,0
1184271,281620,-52,24.0,18.0,Active,0,0
2688658,324912,-7,60.0,57.0,Active,0,0
2721072,165932,-30,24.0,18.0,Active,0,0
1660365,117835,-61,18.0,1.0,Active,0,0
1515341,136584,-4,25.0,9.0,Active,0,0
2016736,410697,-29,18.0,10.0,Active,0,0
1745899,374225,-40,10.0,8.0,Active,0,0
2642934,226251,-47,42.0,35.0,Active,0,0
2207403,121258,-19,12.0,4.0,Active,0,0
1056647,216915,-18,24.0,4.0,Active,0,0
1132641,402212,-87,7.0,3.0,Active,0,0
2328079,297883,-87,11.0,3.0,Active,0,0
1720833,198934,-56,12.0,10.0,Active,0,0
2012283,118305,-22,36.0,35.0,Active,0,0
1204951,391310,-44,8.0,5.0,Active,0,0
2287531,327866,-35,36.0,28.0,Active,0,0
2284461,306207,-44,10.0,2.0,Active,0,0
2559469,371137,-15,12.0,10.0,Active,0,0
1710131,369430,-9,12.0,11.0,Active,0,0
2536795,333803,-17,24.0,22.0,Active,0,0
2357324,400342,-19,30.0,27.0,Active,0,0
1987193,139117,-18,18.0,7.0,Active,0,0
1541454,226847,-2,60.0,37.0,Active,0,0
1641368,240885,-7,36.0,19.0,Active,0,0
2409483,281742,-64,12.0,4.0,Active,0,0
1211323,255526,-6,12.0,0.0,Completed,0,0
1435064,210861,-7,24.0,15.0,Active,0,0
1385146,352734,-94,9.0,0.0,Completed,0,0
2588637,397700,-43,24.0,15.0,Active,0,0
2778110,290004,-15,10.0,1.0,Active,0,0
1121053,113047,-3,24.0,3.0,Active,0,0
1158887,127775,-5,60.0,40.0,Active,0,0
1413986,142354,-11,24.0,21.0,Active,0,0
1032741,372540,-49,6.0,0.0,Completed,0,0
1879925,287119,-78,12.0,4.0,Active,0,0
2289283,338863,-11,18.0,9.0,Active,0,0
2603675,296782,-8,24.0,16.0,Active,0,0
2453028,352193,-18,24.0,0.0,Completed,0,0
1932110,181070,-79,10.0,6.0,Active,0,0
1946307,412401,-9,24.0,6.0,Active,0,0
1340379,174286,-21,2.0,0.0,Completed,0,0
2259839,281227,-22,12.0,3.0,Active,0,0
2747761,120311,-19,10.0,5.0,Active,0,0
1884908,297018,-12,24.0,18.0,Active,0,0
1539739,154159,-19,6.0,1.0,Active,0,0
2240525,405105,-55,6.0,5.0,Active,0,0
2291456,403386,-51,12.0,4.0,Active,0,0
1009462,217341,-25,12.0,11.0,Active,0,0
1575573,225286,-73,12.0,9.0,Active,0,0
2396968,101922,-48,18.0,13.0,Active,0,0
1010753,322826,-10,36.0,6.0,Active,0,0
1770718,156478,-14,13.0,4.0,Active,0,0
1375238,256904,-15,42.0,17.0,Active,0,0
1928159,388627,-85,12.0,8.0,Active,0,0
2487228,310672,-66,24.0,17.0,Active,0,0
2408501,256728,-47,4.0,0.0,Completed,0,0
2606127,269673,-12,48.0,48.0,Active,0,0
2516155,152571,-3,30.0,5.0,Active,0,0
2228140,295545,-56,9.0,3.0,Active,0,0
1647928,418273,-36,36.0,32.0,Active,0,0
2821967,111975,-12,12.0,9.0,Active,0,0
2478670,319419,-41,12.0,11.0,Active,0,0
1685353,427442,-24,24.0,7.0,Active,0,0
2528256,352422,-2,12.0,1.0,Active,0,0
2717270,207514,-71,6.0,3.0,Active,0,0
2523103,286942,-79,12.0,7.0,Active,0,0
2485574,269868,-29,12.0,11.0,Active,0,0
2513478,366650,-84,6.0,2.0,Active,0,0
2173971,119121,-88,10.0,6.0,Active,0,0
1467339,408126,-41,10.0,6.0,Active,0,0
2759567,387693,-13,24.0,17.0,Active,0,0
1509660,113880,-26,6.0,4.0,Active,0,0
1555563,199783,-5,24.0,20.0,Active,0,0
1254489,150723,-31,4.0,0.0,Active,0,0
2663315,190533,-1,12.0,8.0,Active,0,0
2211408,239079,-8,24.0,12.0,Active,0,0
1905476,246184,-27,6.0,3.0,Active,0,0
2717621,262621,-16,12.0,9.0,Active,0,0
1976408,417022,-19,16.0,8.0,Active,0,0
1152039,438696,-16,12.0,9.0,Active,0,0
1445117,382175,-55,9.0,4.0,Active,0,0
1008917,130956,-9,10.0,10.0,Active,0,0
2435465,451675,-29,12.0,10.0,Active,0,0
2099962,130718,-42,36.0,28.0,Active,0,0
2607220,286118,-69,6.0,1.0,Active,0,0
2294050,249110,-36,14.0,6.0,Active,0,0
1613554,367573,-11,4.0,0.0,Completed,0,0
2158834,287061,-30,6.0,4.0,Active,0,0
2687004,219506,-21,10.0,0.0,Active,0,0
1293247,357636,-78,12.0,1.0,Active,0,0
1027227,107561,-11,6.0,3.0,Active,0,0
2287090,152186,-16,12.0,9.0,Active,0,0
2474557,128693,-59,6.0,5.0,Active,0,0
1688143,344454,-48,5.0,0.0,Completed,0,0
1389463,284315,-65,8.0,3.0,Active,0,0
1092623,280136,-47,24.0,23.0,Active,0,0
1364849,203286,-9,30.0,9.0,Active,0,0
1212627,434283,-41,10.0,10.0,Active,0,0
1565530,302468,-20,12.0,7.0,Active,0,0
1013098,163715,-22,10.0,1.0,Active,0,0
1111204,130463,-9,24.0,8.0,Active,0,0
1134986,348843,-21,6.0,4.0,Active,0,0
1467964,305085,-11,16.0,11.0,Active,0,0
1785423,247234,-42,12.0,6.0,Active,0,0
2200242,246550,-7,36.0,12.0,Active,0,0
1360097,253844,-57,17.0,16.0,Signed,0,0
2672015,100090,-22,24.0,10.0,Active,0,0
1584952,290681,-22,36.0,35.0,Active,0,0
2585141,420843,-40,12.0,7.0,Active,0,0
1847737,242904,-36,8.0,3.0,Active,0,0
1244144,138961,-19,24.0,22.0,Active,0,0
1817265,231598,-17,12.0,12.0,Active,0,0
1369847,369038,-41,18.0,6.0,Active,0,0
2704931,119529,-3,24.0,8.0,Active,0,0
2429466,240888,-45,12.0,8.0,Active,0,0
1835818,445684,-21,6.0,6.0,Active,0,0
1322877,127215,-21,36.0,36.0,Active,0,0
1057827,418593,-64,12.0,4.0,Active,0,0
1134523,156228,-47,24.0,13.0,Active,0,0
2049816,248373,-30,12.0,5.0,Active,0,0
1726883,139053,-91,6.0,1.0,Active,0,0
1641442,302214,-29,24.0,20.0,Active,0,0
2244577,157291,-5,12.0,6.0,Active,0,0
1610858,300927,-57,12.0,2.0,Active,0,0
2477052,260740,-83,11.0,3.0,Active,0,0
1020961,344313,-6,30.0,6.0,Active,0,0
1169459,298582,-5,36.0,22.0,Active,0,0
1025276,351619,-45,24.0,16.0,Active,0,0
1368812,264691,-32,24.0,16.0,Active,0,0
1040046,404790,-78,9.0,0.0,Completed,0,0
2717997,184253,-75,11.0,11.0,Active,0,0
1157862,441282,-47,12.0,9.0,Active,0,0
1031273,212897,-28,18.0,16.0,Active,0,0
2379857,320639,-74,10.0,4.0,Active,0,0
2234824,347235,-32,24.0,9.0,Active,0,0
1195327,404336,-8,12.0,0.0,Completed,0,0
2579832,405777,-93,12.0,12.0,Active,0,0
1434338,330395,-24,11.0,7.0,Active,0,0
2562117,196006,-9,24.0,17.0,Active,0,0
1087319,252398,-33,12.0,9.0,Active,0,0
1364574,280950,-32,12.0,2.0,Active,0,0
1359479,105533,-9,,,Returned to the store,0,0
1496410,185160,-87,12.0,8.0,Active,0,0
1495541,116226,-87,11.0,10.0,Active,0,0
1532439,162801,-65,12.0,3.0,Active,0,0
2138769,166603,-94,10.0,5.0,Active,0,0
1077461,374665,-22,18.0,11.0,Active,0,0
2696797,205006,-5,36.0,21.0,Active,0,0
2603928,201234,-11,12.0,9.0,Active,0,0
2412409,238257,-70,11.0,8.0,Active,0,0
2094815,218707,-93,10.0,0.0,Completed,0,0
2174665,177384,-18,10.0,6.0,Active,0,0
1255179,355870,-28,12.0,7.0,Active,0,0
1730658,206650,-83,12.0,8.0,Active,0,0
1106175,239142,-61,12.0,4.0,Active,0,0
1001831,189808,-47,10.0,0.0,Completed,0,0
1132962,383318,-2,12.0,6.0,Active,0,0
2189222,140031,-22,48.0,40.0,Active,0,0
2697543,278225,-29,36.0,31.0,Active,0,0
1591183,220621,-12,8.0,5.0,Active,0,0
1960458,116211,-22,12.0,10.0,Active,0,0
2571416,327080,-22,12.0,8.0,Active,0,0
2127769,410388,-85,8.0,3.0,Active,0,0
2730742,161236,-74,11.0,7.0,Active,0,0
2102285,218534,-86,6.0,3.0,Active,0,0
1969582,204539,-3,60.0,44.0,Active,0,0
1012940,240707,-42,24.0,23.0,Active,0,0
1866306,118031,-59,10.0,10.0,Active,0,0
2164856,202389,-37,36.0,36.0,Active,0,0
1235092,370978,-11,12.0,8.0,Active,0,0
2605354,220703,-45,12.0,11.0,Active,0,0
1128287,252694,-34,18.0,13.0,Active,0,0
2677514,157553,-6,12.0,0.0,Completed,0,0
1510809,102416,-12,24.0,16.0,Active,0,0
1411507,306207,-55,10.0,0.0,Active,0,0
1499935,235724,-19,10.0,8.0,Active,0,0
2593695,331519,-11,24.0,10.0,Active,0,0
1607261,115341,-72,8.0,4.0,Active,0,0
1623201,224896,-20,5.0,0.0,Completed,0,0
1059332,211983,-11,24.0,10.0,Active,0,0
1305851,425063,-26,18.0,8.0,Active,0,0
1429878,390696,-22,12.0,9.0,Active,0,0
1643985,264069,-44,24.0,10.0,Active,0,0
2714672,360258,-13,12.0,12.0,Active,0,0
1715536,177387,-3,6.0,2.0,Active,0,0
2562843,444980,-43,6.0,3.0,Active,0,0
2618167,404145,-50,16.0,7.0,Active,0,0
1408901,149491,-4,10.0,1.0,Active,0,0
1420451,330085,-75,12.0,4.0,Active,0,0
1974901,242026,-14,12.0,8.0,Active,0,0
1572193,345387,-93,6.0,6.0,Active,0,0
1440379,153258,-22,6.0,3.0,Active,0,0
1050493,388683,-31,8.0,5.0,Active,0,0
1264279,366797,-27,12.0,10.0,Active,0,0
1307922,455583,-3,24.0,18.0,Active,24,0
2259378,237715,-93,4.0,0.0,Completed,0,0
2063200,142387,-42,30.0,25.0,Active,0,0
1787179,240090,-83,10.0,1.0,Active,0,0
1969796,346773,-23,6.0,5.0,Active,0,0
1711491,231312,-14,18.0,18.0,Active,0,0
1557290,415617,-40,10.0,0.0,Completed,0,0
2476877,436401,-11,11.0,0.0,Completed,0,0
2142464,309547,-92,10.0,5.0,Active,2,0
2777716,101962,-92,2.0,0.0,Completed,0,0
1461013,220916,-37,12.0,8.0,Active,0,0
1141358,271646,-28,12.0,0.0,Completed,0,0
2610936,160753,-76,12.0,2.0,Active,0,0
1195454,122706,-87,6.0,3.0,Active,0,0
2269467,167192,-20,36.0,32.0,Active,0,0
2672368,253015,-47,6.0,3.0,Active,0,0
2471629,416901,-64,12.0,2.0,Active,0,0
2293429,214014,-4,12.0,10.0,Active,0,0
2447699,193992,-6,12.0,7.0,Active,0,0
2745266,140940,-10,24.0,0.0,Completed,0,0
1647914,227232,-14,4.0,4.0,Active,0,0
2516735,395682,-44,24.0,17.0,Active,0,0
2216381,159363,-20,48.0,28.0,Active,0,0
1998801,167755,-4,14.0,9.0,Active,0,0
1877148,382876,-95,10.0,6.0,Active,0,0
1239545,408506,-58,24.0,23.0,Active,0,0
1716057,246072,-49,24.0,20.0,Active,0,0
1004672,217996,-56,12.0,7.0,Active,0,0
1076708,174691,-47,24.0,17.0,Active,0,0
1464296,190901,-38,6.0,0.0,Active,1897,0
1876740,386072,-9,8.0,7.0,Active,0,0
2560177,452472,-60,7.0,6.0,Active,0,0
2164759,192906,-42,18.0,13.0,Active,0,0
2572855,376371,-76,6.0,0.0,Completed,0,0
1331118,216894,-87,6.0,0.0,Active,0,0
2715217,175236,-43,12.0,3.0,Active,0,0
1568015,118890,-30,6.0,2.0,Active,0,0
1162659,423959,-44,14.0,2.0,Active,0,0
2007474,123124,-74,6.0,6.0,Active,0,0
1629849,231238,-17,6.0,4.0,Active,0,0
1311697,205060,-16,48.0,33.0,Active,0,0
2077829,393980,-11,18.0,13.0,Active,0,0
1231021,250085,-7,12.0,6.0,Active,0,0
1362621,274637,-77,11.0,5.0,Active,0,0
2075196,256230,-19,18.0,11.0,Active,0,0
1463501,286902,-75,10.0,5.0,Active,0,0
1441821,421386,-9,48.0,42.0,Active,0,0
1818828,420271,-8,12.0,11.0,Active,0,0
1406519,416675,-4,10.0,7.0,Active,0,0
2085063,333130,-3,24.0,6.0,Active,0,0
2246950,329144,-20,24.0,12.0,Active,0,0
1112471,125957,-62,12.0,1.0,Active,0,0
2508770,155243,-11,6.0,5.0,Active,0,0
2539729,279523,-39,6.0,0.0,Active,1995,0
2821003,243142,-10,6.0,4.0,Active,0,0
1895610,343911,-59,10.0,0.0,Active,0,0
2683201,192323,-33,48.0,48.0,Active,0,0
1539143,216676,-19,10.0,7.0,Active,0,0
2075219,328381,-3,12.0,9.0,Active,0,0
1500487,326311,-47,16.0,11.0,Active,0,0
2234872,365900,-85,10.0,4.0,Active,0,0
1454995,437269,-17,60.0,28.0,Active,0,0
2099469,131493,-6,24.0,15.0,Active,0,0
1271447,320711,-75,6.0,5.0,Active,0,0
1002275,419323,-7,48.0,31.0,Active,0,0
2436005,382481,-6,6.0,4.0,Active,0,0
1450458,231448,-19,60.0,54.0,Active,0,0
1914541,109578,-22,24.0,16.0,Active,0,0
2617904,203428,-95,8.0,7.0,Active,0,0
1589321,368543,-71,12.0,2.0,Active,0,0
2368700,252940,-70,12.0,7.0,Active,0,0
1092805,160193,-22,18.0,4.0,Active,0,0
2713175,285006,-50,36.0,29.0,Active,0,0
2100507,297300,-16,36.0,23.0,Active,0,0
2748513,185450,-16,5.0,0.0,Active,0,0
2087421,334492,-9,24.0,0.0,Completed,0,0
1852729,145728,-96,6.0,5.0,Active,0,0
1213689,395391,-4,24.0,13.0,Active,0,0
1298955,174590,-81,8.0,0.0,Completed,0,0
2504150,191033,-10,24.0,1.0,Active,0,0
2536441,338443,-18,6.0,4.0,Active,0,0
2701589,124520,-2,6.0,5.0,Active,0,0
1496361,292082,-24,48.0,31.0,Active,0,0
1434492,238051,-32,10.0,6.0,Active,0,0
2269798,207343,-76,10.0,9.0,Active,0,0
2513632,322625,-4,12.0,6.0,Active,0,0
1249489,162383,-56,10.0,2.0,Active,0,0
1684218,247844,-10,12.0,5.0,Active,0,0
2028102,298978,-26,36.0,36.0,Active,0,0
2134936,135410,-43,12.0,7.0,Active,0,0
1335142,376408,-17,18.0,9.0,Active,0,0
2717355,244040,-84,10.0,9.0,Active,0,0
1192299,420589,-30,36.0,34.0,Active,0,0
1331403,343776,-28,12.0,0.0,Completed,0,0
2394933,423055,-47,24.0,10.0,Active,0,0
1496434,352158,-27,4.0,2.0,Active,0,0
2725961,444231,-24,18.0,8.0,Active,0,0
2333424,405354,-24,12.0,8.0,Active,0,0
1923272,346740,-64,24.0,4.0,Active,0,0
1438007,236632,-52,4.0,0.0,Active,0,0
1270766,401982,-93,10.0,2.0,Active,9,0
1494677,242960,-53,6.0,1.0,Active,0,0
1624338,296573,-13,4.0,0.0,Completed,0,0
1660649,287273,-64,12.0,1.0,Active,0,0
2657226,396731,-77,12.0,6.0,Active,0,0
1103359,346671,-15,24.0,18.0,Active,0,0
2537145,155428,-23,42.0,33.0,Active,0,0
1472623,364274,-51,12.0,6.0,Active,0,0
1435857,172470,-63,6.0,0.0,Active,996,0
1337069,366938,-72,12.0,9.0,Active,0,0
2745996,260677,-54,10.0,1.0,Active,0,0
1439795,193541,-12,18.0,12.0,Active,0,0
2789503,438838,-45,12.0,1.0,Active,0,0
1442081,101499,-53,18.0,17.0,Active,0,0
1153819,193168,-14,12.0,11.0,Active,0,0
1987474,317221,-34,12.0,5.0,Active,0,0
1856362,228508,-36,60.0,60.0,Active,0,0
1295630,273807,-69,24.0,1.0,Active,0,0
2370633,250022,-41,8.0,0.0,Completed,0,0
2527587,289851,-19,12.0,9.0,Active,0,0
1420233,113382,-80,6.0,4.0,Active,0,0
2522461,451921,-54,6.0,1.0,Active,0,0
1367235,136586,-91,1.0,1.0,Returned to the store,0,0
2315930,269978,-85,12.0,10.0,Active,0,0
2479497,250072,-16,10.0,6.0,Active,0,0
1330955,108769,-15,36.0,33.0,Active,0,0
2366119,171193,-20,6.0,2.0,Active,0,0
2080257,122468,-22,24.0,12.0,Active,0,0
1020020,145550,-4,16.0,0.0,Completed,0,0
2370904,211509,-8,6.0,0.0,Active,3077,0
2528681,424848,-22,12.0,3.0,Active,0,0
1490784,198328,-26,12.0,4.0,Active,10,0
1052292,225561,-16,,,Signed,0,0
2275560,422043,-22,6.0,0.0,Completed,0,0
1532549,338277,-73,12.0,1.0,Active,0,0
2090419,248007,-82,11.0,2.0,Active,0,0
2228922,432717,-20,18.0,1.0,Active,0,0
1895397,402067,-5,12.0,0.0,Completed,0,0
1799334,408269,-82,12.0,8.0,Active,0,0
1451170,231757,-7,24.0,18.0,Active,0,0
2422177,198429,-85,10.0,1.0,Active,0,0
2552601,103830,-3,24.0,22.0,Active,0,0
1359066,237884,-81,10.0,1.0,Active,0,0
2057715,237094,-8,36.0,30.0,Active,0,0
2536500,205119,-33,12.0,0.0,Completed,0,0
1316076,449325,-37,18.0,11.0,Active,0,0
1835464,431396,-79,10.0,7.0,Active,0,0
1491176,168028,-79,6.0,3.0,Active,0,0
2595640,311999,-6,48.0,11.0,Active,0,0
1232178,253744,-34,30.0,13.0,Active,0,0
1568002,180590,-51,8.0,0.0,Completed,0,0
1334189,351485,-15,10.0,0.0,Active,0,0
1252243,165489,-29,30.0,19.0,Active,0,0
1424218,429856,-67,12.0,9.0,Active,0,0
1921593,339777,-12,10.0,4.0,Active,0,0
1596167,379102,-13,42.0,22.0,Active,0,0
2424814,114476,-19,24.0,20.0,Active,0,0
2444483,218014,-53,12.0,10.0,Active,0,0
1574294,454457,-12,36.0,24.0,Active,0,0
2104568,230508,-55,24.0,5.0,Active,0,0
2239241,266456,-56,16.0,12.0,Active,0,0
1156954,136959,-72,5.0,1.0,Active,0,0
2445634,329324,-77,5.0,4.0,Active,0,0
1535779,119749,-21,8.0,0.0,Active,0,0
1593442,246847,-2,24.0,5.0,Active,0,0
2578562,209362,-9,36.0,6.0,Active,0,0
1922692,322327,-32,12.0,12.0,Active,0,0
1468720,319056,-68,14.0,13.0,Active,0,0
1560048,326382,-65,12.0,4.0,Active,0,0
2532376,110471,-17,12.0,12.0,Active,0,0
1850441,409159,-84,4.0,1.0,Active,2,2
1748014,238486,-40,12.0,12.0,Active,0,0
2153060,364096,-76,10.0,2.0,Active,0,0
1688190,299593,-34,12.0,5.0,Active,0,0
1338055,321236,-18,18.0,18.0,Active,0,0
1783828,383170,-56,10.0,8.0,Active,0,0
2428227,113909,-36,12.0,11.0,Active,0,0
1374160,412161,-55,12.0,12.0,Active,0,0
2354027,359560,-18,24.0,14.0,Active,0,0
1936669,447619,-6,6.0,0.0,Active,0,0
1209647,445656,-5,12.0,12.0,Active,0,0
1697175,192535,-21,36.0,22.0,Active,0,0
2379943,283721,-60,10.0,9.0,Active,0,0
2353747,116231,-17,12.0,10.0,Active,0,0
1895063,111801,-69,12.0,2.0,Active,0,0
1083047,211333,-23,48.0,23.0,Active,0,0
2094376,392450,-34,24.0,23.0,Active,0,0
1343727,133253,-72,6.0,1.0,Active,0,0
1586007,390346,-15,24.0,3.0,Active,0,0
2813223,269153,-80,10.0,0.0,Active,0,0
2418662,153209,-17,10.0,7.0,Active,0,0
2031378,183899,-3,12.0,3.0,Active,0,0
2485931,204306,-27,24.0,11.0,Active,0,0
2796002,261230,-6,42.0,22.0,Active,0,0
1397873,285653,-20,18.0,8.0,Active,0,0
1112739,145871,-17,6.0,0.0,Completed,0,0
2413456,400382,-29,10.0,5.0,Active,0,0
2466048,141612,-9,12.0,11.0,Active,0,0
1640244,246286,-17,12.0,12.0,Active,0,0
2682891,327980,-15,36.0,34.0,Active,0,0
2495563,334908,-11,24.0,17.0,Active,0,0
2730007,376447,-91,6.0,2.0,Active,0,0
2371733,208368,-40,12.0,1.0,Active,0,0
1984469,128921,-16,24.0,15.0,Active,0,0
2077137,252760,-3,42.0,20.0,Active,0,0
2241894,384154,-44,18.0,18.0,Signed,0,0
2110930,438167,-47,6.0,4.0,Active,0,0
2274499,385706,-45,18.0,18.0,Active,0,0
1288458,186491,-47,9.0,0.0,Completed,0,0
2787943,283112,-20,42.0,40.0,Active,0,0
1581646,263353,-26,10.0,4.0,Active,0,0
1160272,287345,-12,30.0,26.0,Active,0,0
1498678,365534,-75,8.0,2.0,Active,0,0
2444088,145602,-3,36.0,23.0,Active,0,0
1745590,134338,-84,18.0,16.0,Active,0,0
1327959,353377,-22,18.0,16.0,Active,0,0
2349793,285653,-16,18.0,15.0,Active,0,0
2157784,312825,-70,12.0,7.0,Active,0,0
2810669,409742,-6,48.0,45.0,Active,0,0
1226170,131130,-77,12.0,7.0,Active,0,0
1101527,189148,-88,7.0,0.0,Completed,0,0
2702825,430809,-30,30.0,12.0,Active,0,0
1212195,263704,-8,48.0,33.0,Active,0,0
1472129,147061,-48,48.0,45.0,Active,0,0
2484216,433939,-15,7.0,0.0,Active,0,0
1383378,187057,-7,36.0,16.0,Active,0,0
1126630,437564,-13,2.0,1.0,Active,0,0
2751825,369504,-90,10.0,3.0,Active,0,0
2818200,243173,-22,30.0,18.0,Active,0,0
1551260,371828,-13,18.0,17.0,Active,0,0
1698103,433064,-7,24.0,18.0,Active,0,0
1681575,173522,-14,11.0,0.0,Completed,0,0
1974189,180924,-43,6.0,1.0,Active,0,0
1189897,110889,-37,18.0,18.0,Active,0,0
2314252,153297,-19,12.0,7.0,Active,0,0
1361883,293968,-18,12.0,3.0,Active,3,3
2843196,274472,-59,12.0,2.0,Active,1,1
1688765,314723,-7,6.0,0.0,Completed,0,0
1162596,155049,-13,24.0,7.0,Active,0,0
1853092,420855,-39,12.0,5.0,Active,0,0
2064736,285966,-18,48.0,36.0,Active,0,0
1720153,381421,-87,5.0,0.0,Active,0,0
2537552,115465,-18,36.0,32.0,Active,0,0
2017122,193971,-3,24.0,17.0,Active,0,0
2523732,446924,-10,12.0,11.0,Active,0,0
1468110,441494,-15,12.0,12.0,Active,0,0
1306135,168669,-10,18.0,9.0,Active,0,0
1012223,152576,-28,24.0,10.0,Active,0,0
2137927,271450,-31,24.0,23.0,Active,0,0
2446350,358538,-10,11.0,0.0,Completed,0,0
1289666,392232,-11,60.0,57.0,Active,0,0
1670571,272010,-64,10.0,9.0,Active,0,0
1486310,374582,-55,10.0,6.0,Active,0,0
1746221,173644,-13,36.0,36.0,Active,0,0
2474648,377763,-21,48.0,39.0,Active,0,0
1656203,370862,-10,5.0,1.0,Active,0,0
1480251,187194,-32,12.0,9.0,Active,0,0
1963444,358959,-21,10.0,1.0,Active,0,0
2610894,171164,-13,18.0,4.0,Active,0,0
2794948,454952,-38,8.0,6.0,Active,0,0
1544144,353735,-22,12.0,0.0,Completed,0,0
1183260,191646,-5,18.0,4.0,Active,0,0
2821450,389861,-10,24.0,24.0,Active,0,0
2192985,238520,-66,12.0,0.0,Active,0,0
1474682,362518,-18,24.0,14.0,Active,0,0
2297161,261835,-28,5.0,0.0,Active,0,0
2253092,426526,-8,18.0,0.0,Completed,0,0
1497432,389929,-45,24.0,10.0,Active,0,0
1032793,211486,-22,18.0,17.0,Active,0,0
2085301,325687,-69,12.0,10.0,Active,0,0
2572215,421226,-62,11.0,6.0,Active,0,0
2033498,419323,-46,16.0,0.0,Completed,0,0
2711881,455588,-20,12.0,1.0,Active,0,0
2753517,286335,-22,36.0,34.0,Active,0,0
2093967,348812,-3,18.0,3.0,Active,0,0
2675836,213468,-22,12.0,12.0,Active,0,0
2592629,148823,-67,12.0,12.0,Active,0,0
2733221,197695,-13,12.0,8.0,Active,0,0
1830170,147949,-35,30.0,26.0,Active,0,0
1013265,395377,-9,12.0,5.0,Active,0,0
2022862,414892,-84,12.0,9.0,Active,0,0
1436366,386198,-54,12.0,0.0,Completed,0,0
1922998,395342,-10,24.0,20.0,Active,0,0
2471629,416901,-63,12.0,2.0,Active,0,0
2066042,347097,-16,12.0,12.0,Active,0,0
2033430,228854,-39,24.0,21.0,Active,0,0
1126940,357384,-53,16.0,0.0,Completed,0,0
2272104,322134,-18,12.0,2.0,Active,0,0
2204523,434913,-52,12.0,10.0,Active,0,0
2306870,259169,-18,6.0,1.0,Active,0,0
2819011,280693,-19,36.0,34.0,Active,0,0
1058655,455262,-7,18.0,7.0,Active,0,0
2192044,193861,-23,12.0,9.0,Active,0,0
1058750,113109,-85,12.0,2.0,Active,0,0
2227004,381758,-50,4.0,2.0,Active,0,0
1975438,179280,-27,24.0,14.0,Active,0,0
2498930,166739,-95,10.0,0.0,Completed,0,0
2300219,202062,-28,12.0,9.0,Active,0,0
1013218,158806,-50,10.0,0.0,Active,0,0
2665739,328777,-8,4.0,2.0,Active,0,0
2360973,212009,-11,24.0,8.0,Active,0,0
1871392,143356,-69,6.0,6.0,Active,0,0
1385911,330619,-96,8.0,2.0,Active,0,0
1739236,192985,-2,30.0,8.0,Active,0,0
1077712,279566,-7,10.0,10.0,Active,0,0
1251034,270469,-40,30.0,14.0,Active,0,0
2573934,359932,-48,18.0,5.0,Active,0,0
2178501,263460,-26,24.0,11.0,Active,0,0
1261199,162033,-10,10.0,3.0,Active,0,0
1267873,128171,-75,11.0,5.0,Active,0,0
2215008,211960,-25,10.0,10.0,Active,0,0
2574330,290188,-76,10.0,4.0,Active,0,0
2368901,227800,-2,24.0,22.0,Active,0,0
1999819,104995,-16,12.0,12.0,Active,0,0
2088711,275239,-65,18.0,17.0,Active,0,0
1767090,359049,-10,36.0,31.0,Active,0,0
1635018,129314,-29,12.0,11.0,Active,0,0
1087400,374408,-40,36.0,29.0,Active,0,0
1288857,287950,-27,10.0,4.0,Active,0,0
2780466,106270,-68,12.0,8.0,Active,0,0
2262598,268362,-17,12.0,11.0,Active,0,0
2292286,357447,-55,10.0,3.0,Active,0,0
1465090,234228,-41,12.0,10.0,Active,0,0
1109525,383745,-29,36.0,29.0,Active,0,0
2385862,152934,-42,6.0,1.0,Active,0,0
1594534,384549,-55,10.0,0.0,Completed,0,0
1211715,179010,-9,12.0,6.0,Active,0,0
2162639,121280,-6,36.0,22.0,Active,0,0
1840248,173520,-17,30.0,18.0,Active,0,0
2525714,305450,-21,10.0,5.0,Active,0,0
1594240,134880,-87,10.0,2.0,Active,0,0
2121205,361674,-90,10.0,4.0,Active,0,0
2241866,381194,-35,10.0,2.0,Active,0,0
2317820,405671,-75,12.0,0.0,Completed,0,0
2145848,304210,-46,24.0,11.0,Active,0,0
1557811,420899,-23,48.0,37.0,Active,0,0
2208550,441290,-22,36.0,32.0,Active,0,0
2746540,232288,-2,10.0,1.0,Active,0,0
1830202,145203,-45,24.0,23.0,Active,0,0
1217129,236314,-15,48.0,48.0,Active,0,0
2309213,259755,-62,18.0,10.0,Active,0,0
2526150,228494,-19,12.0,7.0,Active,0,0
1851164,367371,-88,10.0,0.0,Completed,0,0
1639638,451509,-22,8.0,0.0,Completed,0,0
2184232,119813,-63,10.0,0.0,Active,997,0
1375447,343083,-84,7.0,6.0,Active,4,4
2604889,385625,-12,30.0,25.0,Active,0,0
1814555,264540,-16,24.0,22.0,Active,0,0
2583669,130508,-2,24.0,11.0,Active,0,0
2462743,176446,-47,12.0,8.0,Active,0,0
1692244,392534,-69,8.0,4.0,Active,0,0
1373605,372634,-46,24.0,16.0,Active,0,0
1761681,453509,-16,24.0,15.0,Active,0,0
1586226,212795,-93,5.0,2.0,Active,0,0
